,Unnamed: 0,년도,시도,지자체,연령대,차량종류,발생건수,대형사고,중대사고-여객(건),중대사고-화물(건),사망자수,치사율(%)
1665,25,2019,서울,강동구,30대,개인형이동수단(PM),1,0,0,0,0,0.0
1666,27,2019,서울,강동구,40대,승용,154,0,0,0,2,1.3
1667,28,2019,서울,강동구,40대,승합,25,0,0,0,0,0.0
1668,29,2019,서울,강동구,40대,화물,39,0,0,1,0,0.0
1669,30,2019,서울,강동구,40대,특수,3,0,0,0,0,0.0
1670,31,2019,서울,강동구,40대,이륜,24,0,0,0,1,4.17
1671,32,2019,서울,강동구,40대,원동기,2,0,0,0,1,50.0
1672,33,2019,서울,강동구,40대,자전거,8,0,0,0,0,0.0
1673,35,2019,서울,강동구,50대,승용,204,0,0,0,2,0.98
1674,36,2019,서울,강동구,50대,승합,50,0,0,0,0,0.0
1675,37,2019,서울,강동구,50대,화물,52,0,0,3,0,0.0
1676,38,2019,서울,강동구,50대,특수,4,0,0,0,0,0.0
1677,39,2019,서울,강동구,50대,이륜,8,0,0,0,1,12.5
1678,40,2019,서울,강동구,50대,원동기,2,0,0,0,0,0.0
1679,41,2019,서울,강동구,50대,자전거,12,0,0,0,0,0.0
1680,42,2019,서울,강동구,50대,건설기계,1,0,0,0,0,0.0
1681,43,2019,서울,강동구,50대,사륜오토바이(AVT),1,0,0,0,0,0.0
1682,44,2019,서울,강동구,50대,기타,1,0,0,0,0,0.0
1683,46,2019,서울,강동구,60대 이상,승용,277,0,0,0,1,0.36
1684,47,2019,서울,강동구,60대 이상,승합,26,0,0,0,0,0.0
1685,48,2019,서울,강동구,60대 이상,화물,37,0,0,4,1,2.7
1686,49,2019,서울,강동구,60대 이상,특수,1,0,0,0,0,0.0
1687,50,2019,서울,강동구,60대 이상,이륜,12,0,0,0,0,0.0
1688,51,2019,서울,강동구,60대 이상,원동기,2,0,0,0,0,0.0
1689,52,2019,서울,강동구,60대 이상,자전거,21,0,0,0,0,0.0
1690,53,2019,서울,강동구,60대 이상,건설기계,3,0,0,0,0,0.0
1691,55,2019,서울,강동구,알수없음,기타,50,0,0,0,0,0.0
1692,1,2019,서울,영등포구,20대 미만,승용,5,0,0,0,0,0.0
1693,2,2019,서울,영등포구,20대 미만,화물,1,0,0,0,0,0.0
1694,3,2019,서울,영등포구,20대 미만,이륜,41,0,0,0,0,0.0
1695,4,2019,서울,영등포구,20대 미만,원동기,10,0,0,0,0,0.0
1696,5,2019,서울,영등포구,20대 미만,자전거,23,0,0,0,0,0.0
1697,7,2019,서울,영등포구,20대,승용,169,0,0,0,2,1.18
1698,8,2019,서울,영등포구,20대,승합,8,0,0,0,0,0.0
1699,9,2019,서울,영등포구,20대,화물,22,0,0,1,0,0.0
1700,10,2019,서울,영등포구,20대,이륜,59,0,0,0,0,0.0
1701,11,2019,서울,영등포구,20대,원동기,6,0,0,0,0,0.0
1702,12,2019,서울,영등포구,20대,자전거,19,0,0,0,0,0.0
1703,13,2019,서울,영등포구,20대,개인형이동수단(PM),1,0,0,0,0,0.0
1704,15,2019,서울,영등포구,30대,승용,261,0,0,0,0,0.0
1705,16,2019,서울,영등포구,30대,승합,18,0,0,0,1,5.56
1706,17,2019,서울,영등포구,30대,화물,29,0,0,3,1,3.45
1707,18,2019,서울,영등포구,30대,이륜,50,0,0,0,1,2.0
1708,19,2019,서울,영등포구,30대,원동기,2,0,0,0,0,0.0
1709,20,2019,서울,영등포구,30대,자전거,18,0,0,0,0,0.0
1710,21,2019,서울,영등포구,30대,건설기계,1,0,0,0,0,0.0
1711,22,2019,서울,영등포구,30대,개인형이동수단(PM),3,0,0,0,0,0.0
1712,24,2019,서울,영등포구,40대,승용,241,0,0,0,1,0.41
1713,25,2019,서울,영등포구,40대,승합,45,0,0,0,0,0.0
1714,26,2019,서울,영등포구,40대,화물,41,0,0,5,0,0.0
1715,27,2019,서울,영등포구,40대,특수,2,0,0,0,0,0.0
1716,28,2019,서울,영등포구,40대,이륜,42,0,0,0,0,0.0
1717,29,2019,서울,영등포구,40대,원동기,3,0,0,0,0,0.0
1718,30,2019,서울,영등포구,40대,자전거,26,0,0,0,0,0.0
1719,31,2019,서울,영등포구,40대,건설기계,4,0,0,0,0,0.0
1720,33,2019,서울,영등포구,50대,승용,359,0,0,0,2,0.56
1721,34,2019,서울,영등포구,50대,승합,75,0,1,0,1,1.33
1722,35,2019,서울,영등포구,50대,화물,52,0,0,4,0,0.0
1723,36,2019,서울,영등포구,50대,특수,3,0,0,0,0,0.0
1724,37,2019,서울,영등포구,50대,이륜,25,0,0,0,0,0.0
1725,38,2019,서울,영등포구,50대,원동기,4,0,0,0,0,0.0
1726,39,2019,서울,영등포구,50대,자전거,45,0,0,0,0,0.0
1727,40,2019,서울,영등포구,50대,건설기계,10,0,0,0,0,0.0
1728,41,2019,서울,영등포구,50대,사륜오토바이(AVT),1,0,0,0,0,0.0
1729,42,2019,서울,영등포구,50대,개인형이동수단(PM),1,0,0,0,0,0.0
1730,44,2019,서울,영등포구,60대 이상,승용,444,0,0,0,0,0.0
1731,45,2019,서울,영등포구,60대 이상,승합,51,1,1,0,0,0.0
1732,46,2019,서울,영등포구,60대 이상,화물,74,0,0,4,1,1.35
1733,47,2019,서울,영등포구,60대 이상,특수,1,0,0,0,0,0.0
1734,48,2019,서울,영등포구,60대 이상,이륜,27,0,0,0,0,0.0
1735,49,2019,서울,영등포구,60대 이상,원동기,3,0,0,0,0,0.0
1736,50,2019,서울,영등포구,60대 이상,자전거,56,0,0,0,0,0.0
1737,51,2019,서울,영등포구,60대 이상,건설기계,3,0,0,0,1,33.33
1738,52,2019,서울,영등포구,60대 이상,개인형이동수단(PM),1,0,0,0,0,0.0
1739,53,2019,서울,영등포구,60대 이상,기타,3,0,0,0,0,0.0
1740,55,2019,서울,영등포구,알수없음,승용,1,0,0,0,0,0.0
1741,56,2019,서울,영등포구,알수없음,이륜,2,0,0,0,0,0.0
1742,57,2019,서울,영등포구,알수없음,자전거,2,0,0,0,0,0.0
1743,58,2019,서울,영등포구,알수없음,기타,46,0,0,0,0,0.0
1744,1,2019,서울,용산구,20대 미만,승용,9,0,0,0,0,0.0
1745,2,2019,서울,용산구,20대 미만,이륜,8,0,0,0,0,0.0
1746,3,2019,서울,용산구,20대 미만,원동기,1,0,0,0,0,0.0
1747,4,2019,서울,용산구,20대 미만,자전거,3,0,0,0,0,0.0
1748,6,2019,서울,용산구,20대,승용,117,0,0,0,1,0.85
1749,7,2019,서울,용산구,20대,승합,2,0,0,0,0,0.0
1750,8,2019,서울,용산구,20대,화물,4,0,0,0,0,0.0
1751,9,2019,서울,용산구,20대,이륜,29,0,0,0,1,3.45
1752,10,2019,서울,용산구,20대,원동기,2,0,0,0,0,0.0
1753,11,2019,서울,용산구,20대,자전거,4,0,0,0,0,0.0
1754,13,2019,서울,용산구,30대,승용,151,0,0,0,0,0.0
1755,14,2019,서울,용산구,30대,승합,7,0,0,0,0,0.0
1756,15,2019,서울,용산구,30대,화물,11,0,0,0,0,0.0
1757,16,2019,서울,용산구,30대,이륜,25,0,0,0,0,0.0
1758,17,2019,서울,용산구,30대,자전거,5,0,0,0,0,0.0
1759,18,2019,서울,용산구,30대,사륜오토바이(AVT),1,0,0,0,0,0.0
1760,19,2019,서울,용산구,30대,개인형이동수단(PM),1,0,0,0,0,0.0
1761,21,2019,서울,용산구,40대,승용,123,0,0,0,0,0.0
1762,22,2019,서울,용산구,40대,승합,9,0,0,0,0,0.0
1763,23,2019,서울,용산구,40대,화물,25,0,0,1,0,0.0
1764,24,2019,서울,용산구,40대,이륜,15,0,0,0,0,0.0
1765,25,2019,서울,용산구,40대,자전거,7,0,0,0,0,0.0
1766,26,2019,서울,용산구,40대,건설기계,1,0,0,0,0,0.0
1767,28,2019,서울,용산구,50대,승용,193,0,0,0,0,0.0
1768,29,2019,서울,용산구,50대,승합,21,0,0,0,0,0.0
1769,30,2019,서울,용산구,50대,화물,26,0,0,4,2,7.69
1770,31,2019,서울,용산구,50대,특수,1,0,0,0,0,0.0
1771,32,2019,서울,용산구,50대,이륜,11,0,0,0,0,0.0
1772,33,2019,서울,용산구,50대,자전거,2,0,0,0,0,0.0
1773,34,2019,서울,용산구,50대,건설기계,3,0,0,0,0,0.0
1774,36,2019,서울,용산구,60대 이상,승용,266,0,0,0,4,1.5
1775,37,2019,서울,용산구,60대 이상,승합,19,0,0,0,1,5.26
1776,38,2019,서울,용산구,60대 이상,화물,22,0,0,2,0,0.0
1777,39,2019,서울,용산구,60대 이상,이륜,15,0,0,0,1,6.67
1778,40,2019,서울,용산구,60대 이상,자전거,1,0,0,0,0,0.0
1779,42,2019,서울,용산구,알수없음,승용,1,0,0,0,0,0.0
1780,43,2019,서울,용산구,알수없음,기타,46,0,0,0,0,0.0
1781,1,2019,서울,은평구,20대 미만,승용,5,0,0,0,0,0.0
1782,2,2019,서울,은평구,20대 미만,이륜,14,0,0,0,0,0.0
1783,3,2019,서울,은평구,20대 미만,원동기,2,0,0,0,0,0.0
1784,4,2019,서울,은평구,20대 미만,자전거,16,0,0,0,0,0.0
1785,6,2019,서울,은평구,20대,승용,48,0,0,0,0,0.0
1786,7,2019,서울,은평구,20대,승합,1,0,0,0,0,0.0
1787,8,2019,서울,은평구,20대,화물,7,0,0,0,0,0.0
1788,9,2019,서울,은평구,20대,이륜,24,0,0,0,0,0.0
1789,10,2019,서울,은평구,20대,원동기,4,0,0,0,0,0.0
1790,11,2019,서울,은평구,20대,자전거,6,0,0,0,0,0.0
1791,12,2019,서울,은평구,20대,개인형이동수단(PM),3,0,0,0,0,0.0
1792,14,2019,서울,은평구,30대,승용,101,0,0,0,0,0.0
1793,15,2019,서울,은평구,30대,승합,1,0,0,0,0,0.0
1794,16,2019,서울,은평구,30대,화물,10,0,0,3,0,0.0
1795,17,2019,서울,은평구,30대,이륜,24,0,0,0,0,0.0
1796,18,2019,서울,은평구,30대,원동기,1,0,0,0,0,0.0
1797,19,2019,서울,은평구,30대,개인형이동수단(PM),2,0,0,0,0,0.0
1798,21,2019,서울,은평구,40대,승용,117,0,0,0,0,0.0
1799,22,2019,서울,은평구,40대,승합,27,0,0,0,0,0.0
1800,23,2019,서울,은평구,40대,화물,23,0,0,1,1,4.35
1801,24,2019,서울,은평구,40대,특수,1,0,0,0,0,0.0
1802,25,2019,서울,은평구,40대,이륜,23,0,0,0,0,0.0
1803,26,2019,서울,은평구,40대,원동기,6,0,0,0,0,0.0
1804,27,2019,서울,은평구,40대,자전거,6,0,0,0,0,0.0
1805,28,2019,서울,은평구,40대,건설기계,1,0,0,0,0,0.0
1806,29,2019,서울,은평구,40대,개인형이동수단(PM),2,0,0,0,0,0.0
1807,31,2019,서울,은평구,50대,승용,153,0,0,0,0,0.0
1808,32,2019,서울,은평구,50대,승합,51,0,0,0,0,0.0
1809,33,2019,서울,은평구,50대,화물,33,0,0,4,2,6.06
1810,34,2019,서울,은평구,50대,이륜,19,0,0,0,1,5.26
1811,35,2019,서울,은평구,50대,원동기,4,0,0,0,0,0.0
1812,36,2019,서울,은평구,50대,자전거,12,0,0,0,0,0.0
1813,37,2019,서울,은평구,50대,건설기계,5,0,0,0,0,0.0
1814,38,2019,서울,은평구,50대,기타,1,0,0,0,0,0.0
1815,40,2019,서울,은평구,60대 이상,승용,223,0,0,0,1,0.45
1816,41,2019,서울,은평구,60대 이상,승합,38,0,0,0,0,0.0
1817,42,2019,서울,은평구,60대 이상,화물,31,0,0,2,0,0.0
1818,43,2019,서울,은평구,60대 이상,이륜,16,0,0,0,0,0.0
1819,44,2019,서울,은평구,60대 이상,원동기,5,0,0,0,1,20.0
1820,45,2019,서울,은평구,60대 이상,자전거,22,0,0,0,1,4.55
1821,46,2019,서울,은평구,60대 이상,건설기계,3,0,0,0,0,0.0
1822,47,2019,서울,은평구,60대 이상,기타,3,0,0,0,0,0.0
1823,49,2019,서울,은평구,알수없음,이륜,1,0,0,0,0,0.0
1824,50,2019,서울,은평구,알수없음,기타,24,0,0,0,0,0.0
1825,1,2019,서울,종로구,20대 미만,승용,3,0,0,0,0,0.0
1826,2,2019,서울,종로구,20대 미만,이륜,8,0,0,0,0,0.0
1827,3,2019,서울,종로구,20대 미만,원동기,1,0,0,0,0,0.0
1828,5,2019,서울,종로구,20대,승용,74,0,0,0,0,0.0
1829,6,2019,서울,종로구,20대,승합,4,0,0,0,0,0.0
1830,7,2019,서울,종로구,20대,화물,4,0,0,0,0,0.0
1831,8,2019,서울,종로구,20대,이륜,22,0,0,0,2,9.09
1832,9,2019,서울,종로구,20대,원동기,15,0,0,0,0,0.0
1833,10,2019,서울,종로구,20대,자전거,7,0,0,0,0,0.0
1834,11,2019,서울,종로구,20대,건설기계,2,0,0,0,0,0.0
1835,12,2019,서울,종로구,20대,개인형이동수단(PM),1,0,0,0,0,0.0
1836,14,2019,서울,종로구,30대,승용,109,0,0,0,0,0.0
1837,15,2019,서울,종로구,30대,승합,10,0,0,0,0,0.0
1838,16,2019,서울,종로구,30대,화물,11,0,0,1,0,0.0
1839,17,2019,서울,종로구,30대,특수,1,0,0,0,0,0.0
1840,18,2019,서울,종로구,30대,이륜,21,0,0,0,0,0.0
1841,19,2019,서울,종로구,30대,원동기,2,0,0,0,0,0.0
1842,20,2019,서울,종로구,30대,자전거,4,0,0,0,0,0.0
1843,22,2019,서울,종로구,40대,승용,119,0,0,0,0,0.0
1844,23,2019,서울,종로구,40대,승합,24,0,0,0,0,0.0
1845,24,2019,서울,종로구,40대,화물,24,0,0,2,1,4.17
1846,25,2019,서울,종로구,40대,이륜,13,0,0,0,0,0.0
1847,26,2019,서울,종로구,40대,원동기,8,0,0,0,0,0.0
1848,27,2019,서울,종로구,40대,자전거,3,0,0,0,1,33.33
1849,29,2019,서울,종로구,50대,승용,178,0,0,0,0,0.0
1850,30,2019,서울,종로구,50대,승합,57,0,0,0,0,0.0
1851,31,2019,서울,종로구,50대,화물,18,0,0,0,0,0.0
1852,32,2019,서울,종로구,50대,이륜,21,0,0,0,0,0.0
1853,33,2019,서울,종로구,50대,원동기,7,0,0,0,0,0.0
1854,34,2019,서울,종로구,50대,자전거,4,0,0,0,0,0.0
1855,35,2019,서울,종로구,50대,건설기계,3,0,0,0,0,0.0
1856,36,2019,서울,종로구,50대,기타,2,0,0,0,0,0.0
1857,38,2019,서울,종로구,60대 이상,승용,249,0,0,0,2,0.8
1858,39,2019,서울,종로구,60대 이상,승합,25,0,0,0,0,0.0
1859,40,2019,서울,종로구,60대 이상,화물,22,0,0,1,0,0.0
1860,41,2019,서울,종로구,60대 이상,이륜,13,0,0,0,0,0.0
1861,42,2019,서울,종로구,60대 이상,원동기,5,0,0,0,0,0.0
1862,43,2019,서울,종로구,60대 이상,자전거,1,0,0,0,0,0.0
1863,45,2019,서울,종로구,알수없음,이륜,1,0,0,0,0,0.0
1864,46,2019,서울,종로구,알수없음,기타,37,0,0,0,0,0.0
1865,1,2019,서울,중구,20대 미만,이륜,5,0,0,0,0,0.0
1866,2,2019,서울,중구,20대 미만,원동기,2,0,0,0,0,0.0
1867,3,2019,서울,중구,20대 미만,자전거,2,0,0,0,0,0.0
1868,5,2019,서울,중구,20대,승용,90,0,0,0,0,0.0
1869,6,2019,서울,중구,20대,승합,4,0,0,0,0,0.0
1870,7,2019,서울,중구,20대,화물,8,0,0,0,0,0.0
1871,8,2019,서울,중구,20대,이륜,19,0,0,0,0,0.0
1872,9,2019,서울,중구,20대,원동기,8,0,0,0,0,0.0
1873,10,2019,서울,중구,20대,자전거,3,0,0,0,0,0.0
1874,11,2019,서울,중구,20대,개인형이동수단(PM),1,0,0,0,0,0.0
1875,13,2019,서울,중구,30대,승용,130,0,0,0,0,0.0
1876,14,2019,서울,중구,30대,승합,15,0,0,0,0,0.0
1877,15,2019,서울,중구,30대,화물,9,0,0,0,0,0.0
1878,16,2019,서울,중구,30대,이륜,20,0,0,0,0,0.0
1879,17,2019,서울,중구,30대,원동기,3,0,0,0,0,0.0
1880,18,2019,서울,중구,30대,자전거,2,0,0,0,0,0.0
1881,19,2019,서울,중구,30대,건설기계,4,0,0,0,0,0.0
1882,20,2019,서울,중구,30대,개인형이동수단(PM),1,0,0,0,0,0.0
1883,22,2019,서울,중구,40대,승용,113,0,0,0,0,0.0
1884,23,2019,서울,중구,40대,승합,16,0,0,0,1,6.25
1885,24,2019,서울,중구,40대,화물,16,0,0,2,0,0.0
1886,25,2019,서울,중구,40대,이륜,26,0,0,0,0,0.0
1887,26,2019,서울,중구,40대,원동기,8,0,0,0,0,0.0
1888,27,2019,서울,중구,40대,자전거,1,0,0,0,0,0.0
1889,28,2019,서울,중구,40대,건설기계,4,0,0,0,1,25.0
1890,30,2019,서울,중구,50대,승용,164,1,0,0,0,0.0
1891,31,2019,서울,중구,50대,승합,57,0,0,0,1,1.75
1892,32,2019,서울,중구,50대,화물,20,0,0,3,1,5.0
1893,33,2019,서울,중구,50대,특수,1,0,0,0,0,0.0
1894,34,2019,서울,중구,50대,이륜,23,0,0,0,0,0.0
1895,35,2019,서울,중구,50대,원동기,9,0,0,0,0,0.0
1896,36,2019,서울,중구,50대,자전거,9,0,0,0,0,0.0
1897,37,2019,서울,중구,50대,건설기계,3,0,0,0,0,0.0
1898,38,2019,서울,중구,50대,기타,1,0,0,0,0,0.0
1899,40,2019,서울,중구,60대 이상,승용,266,0,0,0,1,0.38
1900,41,2019,서울,중구,60대 이상,승합,30,0,0,0,0,0.0
1901,42,2019,서울,중구,60대 이상,화물,31,0,0,3,0,0.0
1902,43,2019,서울,중구,60대 이상,이륜,15,0,0,0,0,0.0
1903,44,2019,서울,중구,60대 이상,원동기,7,0,0,0,0,0.0
1904,45,2019,서울,중구,60대 이상,자전거,6,0,0,0,0,0.0
1905,46,2019,서울,중구,60대 이상,건설기계,1,0,0,0,0,0.0
1906,48,2019,서울,중구,알수없음,승용,1,0,0,0,0,0.0
1907,49,2019,서울,중구,알수없음,이륜,1,0,0,0,0,0.0
1908,50,2019,서울,중구,알수없음,기타,29,0,0,0,0,0.0
1909,1,2019,서울,중랑구,20대 미만,승용,7,0,0,0,0,0.0
1910,2,2019,서울,중랑구,20대 미만,이륜,29,0,0,0,0,0.0
1911,3,2019,서울,중랑구,20대 미만,원동기,2,0,0,0,0,0.0
1912,4,2019,서울,중랑구,20대 미만,자전거,14,0,0,0,1,7.14
1913,6,2019,서울,중랑구,20대,승용,84,0,0,0,0,0.0
1914,7,2019,서울,중랑구,20대,화물,7,0,0,1,0,0.0
1915,8,2019,서울,중랑구,20대,이륜,74,0,0,0,1,1.35
1916,9,2019,서울,중랑구,20대,원동기,4,0,0,0,0,0.0
1917,10,2019,서울,중랑구,20대,자전거,14,0,0,0,0,0.0
1918,11,2019,서울,중랑구,20대,사륜오토바이(AVT),1,0,0,0,0,0.0
1919,13,2019,서울,중랑구,30대,승용,139,0,0,0,1,0.72
1920,14,2019,서울,중랑구,30대,승합,6,0,0,0,0,0.0
1921,15,2019,서울,중랑구,30대,화물,14,0,0,2,0,0.0
1922,16,2019,서울,중랑구,30대,이륜,47,0,0,0,0,0.0
1923,17,2019,서울,중랑구,30대,원동기,3,0,0,0,0,0.0
1924,18,2019,서울,중랑구,30대,자전거,7,0,0,0,0,0.0
1925,19,2019,서울,중랑구,30대,개인형이동수단(PM),2,0,0,0,0,0.0
1926,21,2019,서울,중랑구,40대,승용,164,0,0,0,1,0.61
1927,22,2019,서울,중랑구,40대,승합,29,0,0,0,1,3.45
1928,23,2019,서울,중랑구,40대,화물,32,0,0,3,0,0.0
1929,24,2019,서울,중랑구,40대,특수,4,0,0,0,0,0.0
1930,25,2019,서울,중랑구,40대,이륜,38,0,0,0,0,0.0
1931,26,2019,서울,중랑구,40대,자전거,11,0,0,0,0,0.0
1932,27,2019,서울,중랑구,40대,건설기계,4,0,0,0,0,0.0
1933,28,2019,서울,중랑구,40대,개인형이동수단(PM),2,0,0,0,0,0.0
1934,30,2019,서울,중랑구,50대,승용,236,0,0,0,0,0.0
1935,31,2019,서울,중랑구,50대,승합,36,0,0,0,0,0.0
1936,32,2019,서울,중랑구,50대,화물,54,0,0,4,0,0.0
1937,33,2019,서울,중랑구,50대,특수,1,0,0,0,0,0.0
1938,34,2019,서울,중랑구,50대,이륜,24,0,0,0,0,0.0
1939,35,2019,서울,중랑구,50대,원동기,1,0,0,0,0,0.0
1940,36,2019,서울,중랑구,50대,자전거,24,0,0,0,0,0.0
1941,37,2019,서울,중랑구,50대,건설기계,5,0,0,0,1,20.0
1942,39,2019,서울,중랑구,60대 이상,승용,305,0,0,0,2,0.66
1943,40,2019,서울,중랑구,60대 이상,승합,27,0,0,0,1,3.7
1944,41,2019,서울,중랑구,60대 이상,화물,45,0,0,2,0,0.0
1945,42,2019,서울,중랑구,60대 이상,이륜,25,0,0,0,0,0.0
1946,43,2019,서울,중랑구,60대 이상,원동기,1,0,0,0,0,0.0
1947,44,2019,서울,중랑구,60대 이상,자전거,28,0,0,0,1,3.57
1948,45,2019,서울,중랑구,60대 이상,건설기계,5,0,0,0,1,20.0
1949,46,2019,서울,중랑구,60대 이상,개인형이동수단(PM),1,0,0,0,0,0.0
1950,47,2019,서울,중랑구,60대 이상,기타,1,0,0,0,1,100.0
1951,49,2019,서울,중랑구,알수없음,승용,1,0,0,0,0,0.0
1952,50,2019,서울,중랑구,알수없음,자전거,1,0,0,0,0,0.0
1953,51,2019,서울,중랑구,알수없음,기타,61,0,0,0,0,0.0
1954,1,2019,서울,강북구,20대 미만,승용,3,0,0,0,0,0.0
1955,2,2019,서울,강북구,20대 미만,이륜,26,0,0,0,1,3.85
1956,3,2019,서울,강북구,20대 미만,자전거,9,0,0,0,0,0.0
1957,5,2019,서울,강북구,20대,승용,87,0,0,0,0,0.0
1958,6,2019,서울,강북구,20대,승합,7,0,0,0,0,0.0
1959,7,2019,서울,강북구,20대,화물,7,0,0,0,0,0.0
1960,8,2019,서울,강북구,20대,이륜,61,0,0,0,2,3.28
1961,9,2019,서울,강북구,20대,원동기,1,0,0,0,0,0.0
1962,10,2019,서울,강북구,20대,자전거,8,0,0,0,0,0.0
1963,12,2019,서울,강북구,30대,승용,117,0,0,0,0,0.0
1964,13,2019,서울,강북구,30대,승합,9,0,0,0,0,0.0
1965,14,2019,서울,강북구,30대,화물,13,0,0,0,0,0.0
1966,15,2019,서울,강북구,30대,이륜,38,0,0,0,1,2.63
1967,16,2019,서울,강북구,30대,자전거,4,0,0,0,0,0.0
1968,17,2019,서울,강북구,30대,건설기계,2,0,0,0,0,0.0
1969,19,2019,서울,강북구,40대,승용,127,0,0,0,0,0.0
1970,20,2019,서울,강북구,40대,승합,23,0,0,0,0,0.0
1971,21,2019,서울,강북구,40대,화물,28,0,0,2,0,0.0
1972,22,2019,서울,강북구,40대,특수,2,0,0,0,0,0.0
1973,23,2019,서울,강북구,40대,이륜,32,0,0,0,0,0.0
1974,24,2019,서울,강북구,40대,자전거,7,0,0,0,0,0.0
1975,25,2019,서울,강북구,40대,개인형이동수단(PM),1,0,0,0,0,0.0
1976,27,2019,서울,강북구,50대,승용,183,0,0,0,0,0.0
1977,28,2019,서울,강북구,50대,승합,45,0,0,0,0,0.0
1978,29,2019,서울,강북구,50대,화물,34,0,0,3,1,2.94
1979,30,2019,서울,강북구,50대,이륜,28,0,0,0,0,0.0
1980,31,2019,서울,강북구,50대,자전거,13,0,0,0,1,7.69
1981,33,2019,서울,강북구,60대 이상,승용,233,0,0,0,0,0.0
1982,34,2019,서울,강북구,60대 이상,승합,41,0,0,0,0,0.0
1983,35,2019,서울,강북구,60대 이상,화물,31,0,0,3,0,0.0
1984,36,2019,서울,강북구,60대 이상,특수,1,0,0,0,0,0.0
1985,37,2019,서울,강북구,60대 이상,이륜,19,0,0,0,0,0.0
1986,38,2019,서울,강북구,60대 이상,원동기,1,0,0,0,0,0.0
1987,39,2019,서울,강북구,60대 이상,자전거,16,0,0,0,1,6.25
1988,40,2019,서울,강북구,60대 이상,건설기계,1,0,0,0,0,0.0
1989,41,2019,서울,강북구,60대 이상,기타,1,0,0,0,0,0.0
1990,43,2019,서울,강북구,알수없음,기타,18,0,0,0,0,0.0
1991,1,2019,서울,강서구,20대 미만,승용,5,0,0,0,0,0.0
1992,2,2019,서울,강서구,20대 미만,이륜,30,0,0,0,0,0.0
1993,3,2019,서울,강서구,20대 미만,원동기,8,0,0,0,0,0.0
1994,4,2019,서울,강서구,20대 미만,자전거,14,0,0,0,0,0.0
1995,6,2019,서울,강서구,20대,승용,127,0,0,0,2,1.57
1996,7,2019,서울,강서구,20대,승합,3,0,0,0,0,0.0
1997,8,2019,서울,강서구,20대,화물,7,0,0,0,0,0.0
1998,9,2019,서울,강서구,20대,이륜,57,0,0,0,0,0.0
1999,10,2019,서울,강서구,20대,원동기,15,0,0,0,0,0.0
2000,11,2019,서울,강서구,20대,자전거,6,0,0,0,0,0.0
2001,12,2019,서울,강서구,20대,개인형이동수단(PM),1,0,0,0,0,0.0
2002,14,2019,서울,강서구,30대,승용,193,0,0,0,0,0.0
2003,15,2019,서울,강서구,30대,승합,10,0,0,0,0,0.0
2004,16,2019,서울,강서구,30대,화물,13,0,0,0,1,7.69
2005,17,2019,서울,강서구,30대,이륜,38,0,0,0,0,0.0
2006,18,2019,서울,강서구,30대,원동기,6,0,0,0,0,0.0
2007,19,2019,서울,강서구,30대,자전거,6,0,0,0,0,0.0
2008,20,2019,서울,강서구,30대,개인형이동수단(PM),1,0,0,0,0,0.0
2009,22,2019,서울,강서구,40대,승용,204,0,0,0,0,0.0
2010,23,2019,서울,강서구,40대,승합,39,0,0,0,2,5.13
